# format: STATE|ID|NAME|REMOTE|DESCRIPTION|INSTALLED_VER|AVAILABLE_VER|UPDATE
# STATE: I = installed, A = available
# UPDATE: 1 = update available, 0 = no
A|cz.cvut.edu.comparch.qtrvsim|RISC-V CPU simulator|flathub|RISC-V CPU simulator for education purposes||0.9.8|0
A|cz.krupkat.Xpano|Xpano|flathub|Easy panorama stitching||0.19.3|0
A|cz.ondrejkolin.Barcoder|Barcoder|flathub|Create barcodes & QR codes||0.2.0|0
A|cz.zeropage.Formiko|Formiko|flathub|reStructuredText and MarkDown editor||1.5.0|0
A|de._0x539.gobby|Gobby|flathub|Edit text files collaboratively||0.6|0
A|de.akaflieg_freiburg.cavok.add_hours_and_minutes|Cálculo con tiempos|flathub|Calculadora para sumar horas y minutos||1.4.10|0
A|de.akaflieg_freiburg.enroute|Enroute Flight Navigation|flathub|Navegación de vuelos||3.0.11|0
A|de.bforartists.Bforartists|Bforartists|flathub|Blender but with UX for artists||5.0.0|0
A|de.billardgl.Billardgl|Billar|flathub|Practica tus habilidades con este juego de billar en 3D||1.75|0
A|de.blobbyvolley.BlobbyVolley2|Blobby Volley 2|flathub|The head-to-head multiplayer volley-ball game.||1.0|0
A|de.breitbandmessung.Breitbandmessung|Breitbandmessung|flathub|Allows to measure internet speed||3.11.0|0
A|de.bund.ausweisapp.ausweisapp2|AusweisApp|flathub|Official authentication app for German ID card and residence permit||2.4.0|0
A|de.capypara.FieldMonitor|Field Monitor|flathub|Access VMs and external screens||49.1|0
A|de.danielnoethen.butt|butt|flathub|Icecast and Shoutcast streaming client||1.46.0|0
A|de.desy.constellation|Constellation|flathub|Control and data acquisition system||0.6.1|0
A|de.easyroam.easyroam|easyroam|flathub|Install and manage your easyroam profiles||1.4.5|0
A|de.fabrik19.mos-Launcher|mos.launcher|flathub|Used for mobile app development with Mobility Suite mos.||2.7.1|0
A|de.flose.Kochbuch|Cookbook|flathub|The easy to use electronic cookbook||2.6.17|0
A|de.gonicus.gonnect|GOnnect|flathub|Make SIP calls||2.0.8|0
A|de.haeckerfelix.AudioSharing|Audio Sharing|flathub|Compartir el sonido de su equipo||0.2.4|0
A|de.haeckerfelix.Fragments|Fragments|flathub|Gestionar torrents||3.0.1|0
A|de.haeckerfelix.Shortwave|Shortwave|flathub|Escuchar la radio por Internet||5.1.0|0
A|de.halaszovich.PMbrowser|PM browser|flathub|Open, browse and export PM dat files||2.4.5|0
A|de.helden_software.helden5|helden5|flathub|stable|||0
A|de.hohnstaedt.xca|XCA|flathub|X Certificate and Key management||2.9.0|0
A|de.hummdudel.Libellus|Libellus|flathub|View DnD information in style||1.1.2|0
A|de.informationsanarchistik.teapot.megamichi.berrypaper|BerryPaper|flathub|A unofficial Client to download Raspberry Pi magazines||0.1.1|0
A|de.informationsanarchistik.teapot.megamichi.duckrun|DuckRun|flathub|A chrome dino game clone||3.0.1|0
A|de.k_bo.Televido|Televido|flathub|Access German-language public TV||0.5.0|0
A|de.klayout.KLayout|KLayout|flathub|Viewer and editor for mask layouts||0.30.5|0
A|de.leopoldluley.Clapgrep|Clapgrep|flathub|Search through all your files||25.10|0
A|de.lernsoftware_filius.Filius|Filius|flathub|Filius is a network simulator for educational purpose||2.9.4|0
A|de.linuxguides.RechnungsAssistent|Rechnungs-Assistent|flathub|German invoice generator||v0.2.0|0
A|de.manuel_kehl.go-for-it|GoForIt!|flathub|Un lista de tareas elegante con un cronometro de productividad integrado||1.9.6|0
A|de.marlam.gencolormap|gencolormap|flathub|Color Map Generator||2.6|0
A|de.marlam.qv|qv (quickview)|flathub|2D Data Visualizer||6.0|0
A|de.mediathekview.MediathekView|MediathekView|flathub|Access public German TV Mediatheken||14.4.2|0
A|de.nagstamon.nagstamon|Nagstamon|flathub|The status monitor for the desktop||3.16.2|0
A|de.nicokimmel.shadowcast-electron|shadowcast-electron|flathub|Shows the videostream of ShadowCast by Genki||1.0.2|0
A|de.peterge.combined|Combined!|flathub|Combined! is a block puzzle game. Your goal is to connect blocks to get higher blocks on the board.||1.0.0|0
A|de.philippun1.Snoop|Snoop|flathub|Snoop through your files||0.4.2|0
A|de.philippun1.turtle|Turtle|flathub|Manage your git repositories||0.13.3|0
A|de.renew.Renew|Renew|flathub|Petri net editor and simulator||4.2|0
A|de.rwth_aachen.ient.YUView|YUView|flathub|QT based, cross-platform YUV player with an advanced analytic toolset||2.14|0
A|de.schmidhuberj.DieBahn|Ferrocarril|flathub|Encuentre toda la información de su viaje||2.9.3|0
A|de.schmidhuberj.Flare|Flare|flathub|Chatea con tus amigos en Signal||0.17.5|0
A|de.schmidhuberj.tubefeeder|Pipeline|flathub|Sigue a los creadores de vídeos||3.1.1|0
A|de.sesu8642.feudaltactics|Feudal Tactics|flathub|Strategy game with countless unique and challenging levels.||1.4.2|0
A|de.swsnr.keepmeawake|Keep me Awake|flathub|Inhibit lock screen and suspend||1.0.0|0
A|de.swsnr.pictureoftheday|Picture of the Day|flathub|Your daily wallpaper||1.10.0|0
A|de.swsnr.turnon|Turn On|flathub|Turn on devices in your network||2.9.0|0
A|de.syping.gta5view|gta5view|flathub|Open and edit GTA V profiles||1.10.2|0
A|de.til7701.Puzzled|Puzzled|flathub|stable|||0
A|de.unifreiburg.ellipticcurve|Elliptic Curve Plotter|flathub|Sketches elliptic curves and allows to experiment with their group law||1.1.6|0
A|de.wagnermartin.Plattenalbum|Plattenalbum|flathub|Connect to your music||2.4.0|0
A|de.wger.flutter|wger|flathub|Fitness and nutrition tracker||1.9.2|0
A|de.willuhn.Jameica|Jameica|flathub|Application-Platform similar to OSGI||2.12.0|0
A|de.z_ray.Facetracker|Facetracker|flathub|Face tracking made easy||25.9|0
A|de.z_ray.OptimusUI|OptimusUI|flathub|Interface for nVidia Optimus||25.10|0
A|de.zwarf.picplanner|PicPlanner|flathub|Plan your next photo locations||0.5.3|0
A|dev.Cogitri.Health|Salud|flathub|Track your fitness goals||0.95.0|0
A|dev.aa55.yetty|yeTTY|flathub|yeTTY is an open source application for embedded developers to view logs from serial port||0.1.3|0
A|dev.appoutlet.DisCorkie|DisCorkie|flathub|Discover new communities||1.6.12|0
A|dev.ares.ares|ares|flathub|Multi-system console emulation suite||146|0
A|dev.aunetx.deezer|Deezer|flathub|Online music streaming service||7.1.20|0
A|dev.bambosh.UnofficialHomestuckCollection|The Unofficial Homestuck Collection|flathub|Offline collection of Homestuck and its related works||2.7.2|0
A|dev.boxi.Boxi|Boxi|flathub|Terminal emulator for Toolbox||6.1|0
A|dev.bragefuglseth.Fretboard|Fretboard|flathub|Consultar acordes de guitarra||9.1|0
A|dev.bragefuglseth.Keypunch|Keypunch|flathub|Practique su mecanografía||6.3|0
A|dev.bsnes.bsnes|bsnes|flathub|Super Nintendo emulator||115|0
A|dev.deedles.Trayscale|Trayscale|flathub|Unofficial GUI for Tailscale||v0.18.5|0
A|dev.dergs.Tonearm|Tonearm|flathub|stable|||0
A|dev.diegovsky.Riff|Riff|flathub|Listen to music on Spotify||1.0.0|0
A|dev.edfloreshz.Calculator|Calculator|flathub|Beyond the equation||0.2.0|0
A|dev.edfloreshz.CosmicTweaks|Tweaks|flathub|Beyond the limits of your desktop||0.2.1|0
A|dev.edfloreshz.Tasks|Tasks|flathub|Get things done||0.2.0|0
A|dev.ensoft.ecode|ecode|flathub|Lightweight multi-platform code editor designed for modern hardware with a focus on responsiveness and performance||0.7.3|0
A|dev.fredol.open-tv|Open TV|flathub|Fast And Powerful IPTV App||1.8.3|0
A|dev.ftb.ftb-app|FTB Electron App|flathub|Explore and manage FTB modpacks!||1.29.2-beta.271|0
A|dev.gbstudio.gb-studio|GB Studio|flathub|A quick and easy to use drag and drop retro game creator for Game Boy||4.1.3|0
A|dev.geopjr.Archives|Archives|flathub|Create and view web archives||0.6.0|0
A|dev.geopjr.Calligraphy|Calligraphy|flathub|Convierta texto en pancartas ASCII||1.2.0|0
A|dev.geopjr.Collision|Colisión|flathub|Comprobar los hashes de sus archivos||3.11.0|0
A|dev.geopjr.Tuba|Tuba|flathub|Explore el Fediverso||0.10.3|0
A|dev.geopjr.Turntable|Giradiscos|flathub|Haz «scroblling» de tu música||0.4.0|0
A|dev.goats.xivlauncher|XIVLauncher|flathub|Custom 3rd-party launcher for a critically acclaimed MMO||1.3.1|0
A|dev.hdos.HDOS|HDOS|flathub|High Detail Old School Runescape Client||1.0.8|0
A|dev.heppen.webapps|Quick Web Apps|flathub|Web applications at your fingertips||2.0.1|0
A|dev.ibrahimcetin.reins|Reins: Chat for Ollama|flathub|Private AI Chat||1.3.3|0
A|dev.invrs.oxide|Oxide|flathub|Blazing fast Modding tool for Linux built with Rust||0.5.0|0
A|dev.j7126.combat_tracker|combat_tracker|flathub|stable|||0
A|dev.jamiethalacker.window_painter|Window Painter|flathub|Fill the board with the same colour of paint||1.3.0|0
A|dev.khcrysalis.PlumeImpactor|PlumeImpactor|flathub|stable|||0
A|dev.krtirtho.Flemozi|Flemozi|flathub|Advanced⚡ Emoji Picker😀 for Linux🐧, Windows🪟 and macOS🍎||0.2.0|0
A|dev.lapce.lapce|Lapce|flathub|Lightning-fast and powerful code editor written in Rust||0.4.5|0
A|dev.lasheen.qr|QR Scanner|flathub|A QR code scanner/generator||1.0.1|0
A|dev.levz.TinyImageFinder|Tiny Image Finder|flathub|Image Finder with Preview||0.1.2|0
A|dev.linwood.butterfly|Linwood Butterfly|flathub|Draw and organize ideas||v2.4.2|0
A|dev.lizardbyte.app.Sunshine|Sunshine|flathub|GameStream host for Moonlight||2025.924.154138|0
A|dev.lunarsrl.NovaMusic|Nova Music|flathub|A music player written in the libcosmic toolkit||1.0|0
A|dev.mariinkys.Cedilla|Cedilla|flathub|stable|||0
A|dev.mariinkys.Clockode|Clockode|flathub|TOTP Client||0.2.2|0
A|dev.mariinkys.Oboete|Oboete|flathub|Flashcards application||0.2.1|0
A|dev.mariinkys.StarryDex|StarryDex|flathub|A Pokédex Application||0.3.2|0
A|dev.mooday.GstPipelineStudio|GstPipelineStudio|flathub|stable|||0
A|dev.mrquantumoff.mcmodpackmanager|Quadrant for Minecraft|flathub|Manage your mods and modpacks with ease.||25.12.0|0
A|dev.mufeed.Wordbook|Wordbook|flathub|Look up definitions for words||0.6.0|0
A|dev.neovide.neovide|neovide|flathub|Advanced graphical interface for Neovim||0.15.1|0
A|dev.oswald.vkCommander|vkCommander|flathub|Fast and open source GUI for Valkey||0.0.9|0
A|dev.overlayed.Overlayed|Overlayed|flathub|A Discord overlay||0.6.2|0
A|dev.pantheum.janus|Janus|flathub|Simple text editor||0.9.7|0
A|dev.paullee.scraterpreter.Scrape|Scraterpreter|flathub|Scraterpreter is an interpreter that runs .sb3 (Scratch) projects.||20.09.0|0
A|dev.paullee.scraterpreter.Scrapec|Scraterpreterc|flathub|Scraterpreterc is a compiler for Scraterpreter.||20.09.0|0
A|dev.project516.titledgames.microwave-man|Microwave Man|flathub|Play as an appliance.||1.0.0|0
A|dev.pulsar_edit.Pulsar|Pulsar|flathub|A community-led, hyper-hackable text editor||1.130.1|0
A|dev.qwery.AddWater|Add Water|flathub|Keep Firefox in fashion||1.2.7|0
A|dev.restfox.Restfox|Restfox|flathub|A powerful minimalistic HTTP client||0.40.0|0
A|dev.rotstein.SmashedPumpkin|SmashedPumpkin|flathub|stable|||0
A|dev.schlaubi.Tonbrett|Tonbrett|flathub|Companion App for Discord Soundboard Bot||3.0.12|0
A|dev.serebit.Waycheck|Waycheck|flathub|Show Wayland compositor details||1.7.0|0
A|dev.serwin.AbeRE|AbeRE|flathub|stable|||0
A|dev.skynomads.Seabird|Seabird|flathub|Work with Kubernetes||v0.6.0|0
A|dev.slimevr.SlimeVR|SlimeVR|flathub|Accessible full-body tracking in VR||18.1.0|0
A|dev.stewlab.PortaWar|Porta War|flathub|Welcome to the war of the handhelds!||1.6.0|0
A|dev.storyapps.starc|Story Architect (STARC)|flathub|All-in-One Writing App||0.8.0|0
A|dev.tchx84.Gameeky|Gameeky|flathub|Juega, crea y aprende||0.7.0|0
A|dev.tchx84.Portfolio|Portfolio|flathub|Gestiona archivos en móviles||1.0.2|0
A|dev.ters.Chordcat|Chordcat|flathub|Play and name chords||0.5.0|0
A|dev.ters.LocalTranslate|LocalTranslate|flathub|Translate text offline||0.5.0|0
A|dev.toastbits.spmp|SpMp|flathub|A customisable YouTube Music client||v0.4.1|0
A|dev.tony4.subscribi|Subscribi|flathub|Keep tabs on your subs||1.0.1|0
A|dev.vencord.Vesktop|Vesktop|flathub|Customizable Discord client||1.6.3|0
A|dev.vieb.Vieb|Vieb|flathub|Vim Inspired Electron Browser||12.6.0|0
A|dev.zed.Zed-Preview|Zed Preview|flathub|High-performance code editor||v0.218.3-pre|0
A|dev.zed.Zed|Zed|flathub|High-performance code editor||v0.217.3|0
A|dev.zelikos.rollit|Chance|flathub|Roll the dice||4.0.2|0
A|dk.gqrx.gqrx|Gqrx|flathub|Software defined radio receiver implemented using GNU Radio and the Qt GUI toolkit||2.17.7|0
A|dk.tangramgames.mrrescue|Mr Rescue|flathub|Arcade-style fire fighting game||1.02e|0
A|dog.unix.cantata.Cantata|Cantata|flathub|Control your music server||3.4.0|0
A|edu.berkeley.BOINC|BOINC Manager|flathub|Contribute computing power to projects doing research in many scientific areas||8.2.8|0
A|edu.mit.Scratch|Scratch|flathub|Create stories, games, and animations, share with others around the world||3.10.1|0
A|edu.stanford.protege|Protégé|flathub|Ontology editing environment||5.6.4|0
A|ee.ria.qdigidoc4|DigiDoc4 Client|flathub|Estonian ID-card desktop application||4.8.2|0
A|engineer.atlas.Nyxt|Nyxt|flathub|The hacker's browser||3.12.0|0
A|es.danirod.Cartero|Cartero|flathub|Haz peticiones HTTP y prueba APIs||25.0|0
A|es.estoes.wallpaperDownloader|Wallpaper Downloader|flathub|Gestiona y descarga automáticamente fondos de pantalla desde Internet||4.5.0|0
A|es.gob.afirma|afirma|flathub|stable|||0
A|eu.ad5001.LogarithmPlotter|LogarithmPlotter|flathub|Create and edit Bode plots||0.5.0|0
A|eu.betterbird.Betterbird|Betterbird|flathub|A better version of Thunderbird||140.6.0esr-bb15|0
A|eu.binjr.binjr|binjr|flathub|stable|||0
A|eu.cichy1173.tabela|tabela|flathub|Simple app that shows CSV content in table||1.0.9.3|0
A|eu.codepoems.xl-converter|XL Converter|flathub|Convert images||1.2.3|0
A|eu.fortysixandtwo.chessclock|Reloj de ajedrez|flathub|Tiempo de partidas de ajedrez sobre tablero||0.6.2|0
A|eu.grimripper.grimripper|grimripper|flathub|stable|||0
A|eu.ithz.umftpd|Usermode FTP Server|flathub|Access your files from another device||0.3.9|0
A|eu.jumplink.Learn6502|Aprende 6502 Assembly|flathub|Programa consolas de videojuegos clásicas||0.6.3|0
A|eu.ngdevelopment.tsukitag|Tsuki-tag|flathub|Anime imageboard browser, aggregator, downloader, tagger, converter, collection manager. Browse and create your own collections, configure workspaces for image downloads with templating support.||0.9.5|0
A|eu.nimmerfort.blackbody|Blackbody|flathub|A thermogram viewer||1.3.0|0
A|eu.nokun.MirrorHall|Mirror Hall|flathub|Use Linux devices as second screens||0.1.1|0
A|eu.ototu.Quteqoin|Quteqoin|flathub|Application pour lire les tribunes||v1.1.4|0
A|eu.planete_kraus.Tarot|The Amazing Rules Of TAROT|flathub|Play a game of Tarot against the artificial intelligence||1.5.5|0
A|eu.quelltext.open_chakra_toning|Open Chakra Toning|flathub|Open your chakras with sound||1.0.4|0
A|eu.scarpetta.PDFMixTool|PDF Mix Tool|flathub|An application to perform common editing operations on PDF files||1.1.1|0
A|eu.skribisto.skribisto|Skribisto|flathub|Software for writing||1.9.41|0
A|eu.stethewwolf.gresistor|gResistor|flathub|Resistor color codes calculator||3.2.5|0
A|eu.usdx.UltraStarDeluxe|UltraStar Deluxe|flathub|Karaoke for your PC||2025.12.0|0
A|eu.vcmi.VCMI|VCMI|flathub|Open-source game engine for Heroes of Might and Magic III||1.7.0|0
A|fi.mooc.tmc.tmc-cli-rust|TestMyCode CLI|flathub|A CLI for the TestMyCode programming assignment evaluator||v1.1.2|0
A|fi.skyjake.Lagrange|Lagrange|flathub|A Beautiful Gemini Client||1.19.4|0
A|fm.cancel.Ripcord|Ripcord|flathub|Alternative desktop chat client for Slack (and Discord)||0.4.29|0
A|fm.helio.Workstation|Helio|flathub|Helio, free and cross-platform lightweight music sequencer||3.17|0
A|fm.reaper.Reaper|Reaper|flathub|Digital Audio Workstation||7.57|0
A|fr.arnaudmichel.launcherstudio|launcherstudio|flathub|stable|||0
A|fr.dwightstudio.JArmEmu|JArmEmu|flathub|Simple ARMv7 simulator written in Java, intended for educational purpose||1.1.5|0
A|fr.fgrabenstaetter.DigitalAssets|Digital Assets|flathub|Cryptocurrencies prices and statistics||2.0.0|0
A|fr.free.Homebank|HomeBank|flathub|Personal accounting for everyone||5.9.5|0
A|fr.free.hxc2001.HxCFloppyEmulator|HxC Floppy Emulator|flathub|Software and hardware solution to replace the old floppy disk||2.16.14.1|0
A|fr.free.qccrypt.Qccrypt|Qccrypt|flathub|QT based graphical frontend for ccrypt tool||0.9.1|0
A|fr.handbrake.ghb|HandBrake|flathub|Video Transcoder||1.10.2|0
A|fr.inria.corese.CoreseCommand|Corese Command|flathub|Handling the semantic web||4.6.2|0
A|fr.inria.corese.CoreseGui|Corese Gui|flathub|Handling the semantic web||4.6.1|0
A|fr.masson_informatique.WhosWho|WhosWho|flathub|Crear documentos PDF con fotos de personas y su nombre correspondiente, también llamado "quién es quién", "anuario"||2.2|0
A|fr.nationsglory.launcher|launcher|flathub|stable|||0
A|fr.natron.Natron|Natron|flathub|Compose industry-grade VFX and Motion Graphics.||2.5.0|0
A|fr.nytuo.cosmiccomics|Cosmic Comics|flathub|Comics and manga reader and collectionner||v2.1.0|0
A|fr.quentium.acters|acters|flathub|stable|||0
A|fr.rubet.rpn|rpn|flathub|Reverse Polish Notation CLI calculator||2.5|0
A|fr.sgued.bodev|Bodev|flathub|Low level dev tools||25.11|0
A|fr.sgued.ten_forward|Ten Forward|flathub|Control a NAT-PMP gateway||25.11|0
A|fun.dragonfly.switchfin|switchfin|flathub|stable|||0
A|fun.vnote.app.VNote|VNote|flathub|A pleasant note-taking platform||3.20.0|0
A|fyi.zoey.TeX-Match|TeX Match|flathub|Find LaTeX symbols by sketching||1.2.0|0
A|games.zetsubou.AnAdventurersGallantry|An Adventurer's Gallantry|flathub|Disgraced knight-in-training Oren gets a second chance at life as an adventurer in this fantasy visual novel||1.0.0|0
A|games.zetsubou.HumanityMustPerish|Humanity Must Perish|flathub|A comedic visual novel about an android dressed as a high school girl as she prepares to destroy humanity||1.2.2|0
A|games.zetsubou.MaxMassacre|Max Massacre|flathub|A visual novel set in a monster-filled fantasy world||2.0.0|0
A|games.zetsubou.WanderNoMore|Wander No More|flathub|A visual novel telling the story of a rogue samurai||1.2|0
A|garden.jamie.Morphosis|Morphosis|flathub|Convertir sus documentos||49.0|0
A|garden.turtle.Jellybean|Stockpile|flathub|Contabilice los artículos reponibles||0.5.0|0
A|gg.minion.Minion|Minion|flathub|An AddOn manager for The Elder Scrolls Online and World of Warcraft||3.0.12|0
A|gg.norisk.NoRiskClientLauncherV3|NoRisk Client Launcher|flathub|A Launcher for the NoRisk Client||0.6.15|0
A|gg.tesseract.Tesseract|Tesseract|flathub|First-person shooter with cooperative in-game map editing||2024-04-25|0
A|hu.irl.cameractrls|Cameractrls|flathub|Camera controls for Linux||0.6.10|0
A|hu.irl.sysex-controls|SysEx Controls|flathub|SysEx Controls for Linux||0.2.26|0
A|im.bernard.Funkcio|Funkcio|flathub|Draw functions from points||0.3|0
A|im.bernard.Memorado|Memorado|flathub|Memorize anything||0.6|0
A|im.bernard.Nostalgia|Nostalgia|flathub|Set historic GNOME wallpapers||0.11|0
A|im.bernard.Parolu|Parolu|flathub|stable|||0
A|im.dino.Dino|Dino|flathub|Un cliente de XMPP moderno||0.5|0
A|im.fluffychat.Fluffychat|FluffyChat|flathub|Chat with your friends||2.3.1|0
